horse_id,父馬,母父馬,
horse_id,父馬,母父馬,
2017100136,ヴァンセンヌ,ニコマル,
2017100040,オルフェーヴル,シナスタジア,
2017106632,ネヴァブション,ディーズビバーチェ,
2017100347,アドマイヤムーン,ドライブマイカー,
2017102855,エピファネイア,サラファン,
2017105296,ロードカナロア,クルミナル,
2017104870,ディープインパクト,ビジュアルショック,
2017102542,レッドスパーダ,レッドハート,
2017100968,オルフェーヴル,オンザスローン,
2017100759,ルーラーシップ,アドマイヤエバート,
2017103300,ゴールドシップ,トーセンフォーユー,
2017105846,ジャスタウェイ,エイシンゴージャス,
2017102303,ノヴェリスト,ライトレール,
2017104395,ロージズインメイ,トーセンオマージュ,
2017104145,メイショウサムソン,シゲルアサヒダケ,
2017105778,ジョーカプチーノ,ナムラカメーリア,
2017103330,タートルボウル,ラソーミュロワーズ,
2017103316,マツリダゴッホ,ブルーミングガール,
2017103347,マツリダゴッホ,エクスキタテヤマ,
2017101660,カレンブラックヒル,ナゾ,
2014102163,ステイゴールド,ザミリア,
2014101508,パイロ,トレノローザ,
2016103524,トーセンジョーダン,マリアンヌカフェ,
2016104252,ドリームジャーニー,インディストラーダ,
2016110110,Union Rags,Miss Emilia,
2016100848,ゴールドアリュール,ジェイケイクリス,
2016100920,ロジユニヴァース,マヤノポルカ,
2016105723,ベルシャザール,レディサマンサ,
2015104412,ヴィクトワールピサ,ダルシャ,
2014100566,ヴィクトワールピサ,ヤマニンプロローグ,
2016101062,フリオーソ,エレガントフラッグ,
2015104295,キングカメハメハ,キャッチザゴールド,
2016101860,ケープブランコ,ミスサイベリア,
2015102242,ブラックタイド,ブライティアガール,
2016110073,ノーブルミッション,Two Harbors,
2016103028,カジノドライヴ,ジョセフィーヌ,
2016100885,ヘニーヒューズ,フェアノータム,
2014106136,クロフネ,ホーリーブラウン,
2016104822,ロードカナロア,ビアンカシェボン,
2015101257,クロフネ,ラフェクレール,
2013105547,ダイワメジャー,ツーオブハート,
2015105584,ヘニーヒューズ,イチゴイチエ,
2016103334,ゴールドアリュール,ハーロンベイ,
2015103967,リーチザクラウン,セーヌパリジャンヌ,
2015105627,スズカマンボ,ホワイトクルーザー,
2012104467,ロージズインメイ,リバティープリント,
2014104021,アルデバランII,ワンダーフウラン,
2015105109,ノヴェリスト,ローザボニータ,
2012102503,ソングオブウインド,バイオレントムーヴ,
2014102387,クロフネ,サイレントラヴ,
2015101319,ジャングルポケット,ドライブマイカー,
2016100562,ヘニーヒューズ,ルナースフィア,
2017102192,キズナ,ショウナンガーデン,
2017104851,キングカメハメハ,ハイエストホワイト,
2017105092,ディープインパクト,キューティゴールド,
2017105612,ノヴェリスト,ランズエッジ,
2017105582,キングカメハメハ,ムードインディゴ,
2017101429,スクリーンヒーロー,コスモクリスタル,
2017106000,ローエングリン,ウマクイクトオモウ,
2017104614,エイシンフラッシュ,マチカネセキガハラ,
2017104743,ディープインパクト,コンテスティッド,
2017101966,ゴールドシップ,マイネアロマ,
2017101611,ベーカバド,ウーマンインレッド,
2017105466,ロードカナロア,ハッピーパレード,
2017101967,ロージズインメイ,ファインビンテージ,
2016104635,ディープインパクト,ミスパスカリ,
2016102867,ゼンノロブロイ,シナル,
2015100831,ハーツクライ,アフェランドラ,
2013102716,スズカマンボ,マコトコーラン,
2014105945,ディープインパクト,シユーマ,
2014103156,タイキシャトル,カルテブランシェ,
2011103702,ハーツクライ,レイサッシュ,
2015101465,タニノギムレット,サンデーメモリー,
2013105031,ナカヤマフェスタ,アスクレピアス,
2014102898,ルーラーシップ,メジロドーベル,
2015104068,ヴィクトワールピサ,メジロルバート,
2015104575,ディープインパクト,メイキアシー,
2011102899,アグネスデジタル,メジロバーミューズ,
2014110031,Frankel,India,
2015110078,Spring At Last,セラドン,
2012102856,サウスヴィグラス,スズカブルーム,
2013105340,キングカメハメハ,アイアムカミノマゴ,
2016106260,ヘニーヒューズ,ワイドサファイア,
2015106500,ゴールドアリュール,リーグルメアリー,
2012102452,アドマイヤオーラ,ノボキッス,
2013102815,スタチューオブリバティ,アストレアピース,
2016102633,キンシャサノキセキ,シルクシンフォニー,
2012106056,プリサイスエンド,テイクザケイク,
2015105114,ロードカナロア,ワイルドラズベリー,
2014104841,シニスターミニスター,ハイジトウショウ,
2012110058,Fusaichi Pegasus,リーグルメアリー,
2012110043,Giant's Causeway,Truant,
2013103671,ヨハネスブルグ,フローラルホーム,
2011105914,スタチューオブリバティ,ノッティングギャル,
2016104730,Frankel,エクセレンスII,
2016104035,トーセンホマレボシ,ケイティーズギフト,
2016103815,ディープインパクト,スタイルアンドクラス,
2015102164,ロードカナロア,ラッキーレディ,
2016103064,ディープインパクト,シェイクズセレナーデ,
2012103962,ハーツクライ,ティエッチグレース,
2016102362,トゥザグローリー,テツムーン,
2014102775,タイムパラドックス,セーヌパリジャンヌ,
2013105807,ハービンジャー,エフティマイア,
2016104473,キングカメハメハ,グローリアスデイズ,
2017106283,ヴィクトワールピサ,ナイキトリック,
2017100553,カジノドライヴ,デュリュクス,
2017101562,サウスヴィグラス,クィーンオブライフ,
2017106309,グランプリボス,スリーオーシャン,
2017103002,アドマイヤマックス,エガオヨシ,
2017101288,トゥザワールド,アルマネーレーイス,
2017102061,モンテロッソ,サトノフォワード,
2017106060,ロードアルティマ,パリーナチャン,
2017104410,トーセンホマレボシ,トーセンビレッタ,
2017103608,シンボリクリスエス,ミヤビグローリー,
2017101310,シニスターミニスター,シゲルデリシャス,
2017103368,ダンカーク,ヒストリアドリーム,
2017103194,バトルプラン,ダンシングママ,
2017100514,グランプリボス,ジュアンレパン,
2017103094,カジノドライヴ,ティコティコタック,
2017102628,オウケンブルースリ,シニョリーナベラ,
2017110137,Uncle Mo,My Fast One,
2017110012,Speightstown,プレシャライジング,
2017102114,マツリダゴッホ,パナマックス,
2017100150,リーチザクラウン,ニシノオウレイ,
2017105952,ルーラーシップ,サオトメ,
2017104156,ヴァンセンヌ,シーダーローズ,
2017102512,トランセンド,コンポステラ,
2017102274,ゴールドアリュール,ルナジェーナ,
2017106520,キズナ,スギノキューティー,
2017101074,ワールドエース,スズカワキア,
2017101862,アドマイヤムーン,フェートデュヴァン,
2017101012,シニスターミニスター,ムーンライトバレエ,
2017101273,パイロ,ディープスノー,
2017101076,シビルウォー,ロイヤルムーン,
2017104354,サウスヴィグラス,マッキーマイハート,
2017100869,トーセンジョーダン,ガッテンハピネス,
2017102676,ハーツクライ,カフェヒミコ,
2017103489,モンテロッソ,ハヤブサエミネンス,
2017103310,ヘニーヒューズ,フィアレス,
2017100682,キンシャサノキセキ,ヌレエフクイン,
2017105114,スクリーンヒーロー,スナッチド,
2017104702,キングカメハメハ,オメガエンブレム,
