父名,父_産駒数,父_勝率,父_連対率,父_複勝率,父_芝勝率,父_ダート勝率,父_短距離勝率,父_中距離勝率,父_長距離勝率,父_良馬場勝率,父_重馬場勝率,父_平均着順
ヘニーヒューズ,4603,0.0964588311970454,0.19074516619595916,0.2743862698240278,0.03588516746411483,0.1025089605734767,0.09852941176470588,0.09518477043673013,0.061855670103092786,0.09686509334272632,0.08,7.152509233108842
ヘンリーバローズ,60,0.08333333333333333,0.11666666666666667,0.18333333333333332,0.08333333333333333,0.08333333333333333,0.07692307692307693,0.08823529411764706,,0.1111111111111111,0.0,8.033333333333333
ベストウォーリア,287,0.059233449477351915,0.11149825783972125,0.16376306620209058,0.0,0.06589147286821706,0.06787330316742081,0.03076923076923077,0.0,0.05851063829787234,0.06,8.815331010452962
ベルシャザール,1118,0.04025044722719141,0.09928443649373882,0.16368515205724507,0.036,0.041474654377880185,0.036544850498338874,0.03953147877013177,0.05223880597014925,0.0357653791130186,0.042328042328042326,8.338103756708408
ベーカバド,924,0.05519480519480519,0.11363636363636363,0.17207792207792208,0.060109289617486336,0.048,0.04597701149425287,0.05486284289276808,0.10227272727272728,0.05314009661835749,0.08333333333333333,8.365800865800866
ペルーサ,54,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.05555555555555555,0.0,0.05263157894736842,0.0,0.06060606060606061,0.0,9.314814814814815
ホッコータルマエ,1934,0.0796277145811789,0.15460186142709412,0.23164426059979318,0.03424657534246575,0.08333333333333333,0.05802047781569966,0.08939014202172096,0.08609271523178808,0.08060654429369513,0.062111801242236024,7.217166494312306
ホワイトマズル,151,0.0728476821192053,0.17218543046357615,0.25165562913907286,0.037037037037037035,0.09278350515463918,0.10344827586206896,0.09090909090909091,0.022222222222222223,0.09009009009009009,0.0,7.423841059602649
ホークビル,187,0.0213903743315508,0.058823529411764705,0.0855614973262032,0.03361344537815126,0.0,0.018518518518518517,0.024390243902439025,0.0,0.02040816326530612,0.0,9.759358288770054
ボストンハーバー,9,0.0,0.0,0.1111111111111111,0.0,,,,0.0,0.0,0.0,7.222222222222222
ポアゾンブラック,35,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.0,0.0967741935483871,0.058823529411764705,0.1111111111111111,,0.07692307692307693,0.0,8.428571428571429
マイネルラヴ,14,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.357142857142857
マインドユアビスケッツ,1007,0.06554121151936444,0.13604766633565044,0.1936444885799404,0.06909090909090909,0.06420765027322405,0.04748603351955307,0.07804878048780488,0.029411764705882353,0.06484149855907781,0.09774436090225563,7.962264150943396
マクフィ,1756,0.06548974943052392,0.1417995444191344,0.21583143507972666,0.06687898089171974,0.06471631205673758,0.06494960806270997,0.06567534076827757,0.07142857142857142,0.062086092715231786,0.06810035842293907,7.582004555808656
マクマホン,71,0.028169014084507043,0.056338028169014086,0.056338028169014086,0.03636363636363636,0.0,0.0,0.017857142857142856,0.2,0.018867924528301886,0.16666666666666666,9.577464788732394
マコトスパルビエロ,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44
マジェスティックウォリアー,2506,0.07581803671189145,0.14764565043894654,0.22106943335993615,0.041666666666666664,0.08341463414634147,0.06907894736842106,0.0821256038647343,0.05517241379310345,0.0669481302774427,0.09511568123393316,7.695929768555467
マスクゾロ,26,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.043478260869565216,0.08333333333333333,0.0,0.0,0.07692307692307693,0.0,10.807692307692308
マスタリー,24,0.20833333333333334,0.375,0.4166666666666667,,0.20833333333333334,0.07142857142857142,0.4,,0.2222222222222222,0.0,6.083333333333333
マツリダゴッホ,1716,0.04020979020979021,0.08158508158508158,0.14393939393939395,0.04114906832298137,0.037383177570093455,0.04290091930541369,0.03373015873015873,0.04291845493562232,0.03765690376569038,0.03940886699507389,8.706293706293707
マヤノトップガン,42,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.0625,0.038461538461538464,0.0,0.08695652173913043,0.0,0.09090909090909091,0.0,10.071428571428571
マルカシェンク,12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666
マルターズアポジー,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.375
マンハッタンカフェ,1024,0.05859375,0.1357421875,0.228515625,0.05597579425113464,0.06336088154269973,0.055970149253731345,0.05502846299810247,0.06986899563318777,0.052039381153305204,0.075,7.220703125
マーベラスサンデー,57,0.05263157894736842,0.15789473684210525,0.2807017543859649,0.05357142857142857,0.0,,0.0,0.06382978723404255,0.021739130434782608,0.0,6.0701754385964914
ミキノバンジョー,25,0.0,0.04,0.04,0.0,0.0,0.0,0.0,,0.0,0.0,12.44
ミスキャスト,23,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.0625,,10.043478260869565
ミスターメロディ,81,0.06172839506172839,0.14814814814814814,0.20987654320987653,0.08695652173913043,0.02857142857142857,0.05454545454545454,0.07692307692307693,,0.07936507936507936,0.0,6.950617283950617
ミッキーアイル,1863,0.08480944712828771,0.18357487922705315,0.25979602791196993,0.07870837537840565,0.09174311926605505,0.08695652173913043,0.07927927927927927,0.09302325581395349,0.08451816745655608,0.09541984732824428,7.212023617820719
ミッキーグローリー,108,0.018518518518518517,0.05555555555555555,0.1388888888888889,0.0,0.0392156862745098,0.0,0.014705882352941176,0.2,0.025,0.0,7.712962962962963
ミッキースワロー,10,0.1,0.2,0.3,0.1111111111111111,0.0,,0.1,,0.1111111111111111,,5.5
ミッキーロケット,317,0.08201892744479496,0.14195583596214512,0.2082018927444795,0.09821428571428571,0.043010752688172046,0.056179775280898875,0.08376963350785341,0.13513513513513514,0.08520179372197309,0.05263157894736842,7.993690851735016
ミュゼスルタン,95,0.042105263157894736,0.07368421052631578,0.10526315789473684,0.06666666666666667,0.03076923076923077,0.03571428571428571,0.05128205128205128,,0.01818181818181818,0.125,9.063157894736841
ミリオンディスク,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.533333333333333
メイショウオウドウ,18,0.0,0.1111111111111111,0.2222222222222222,0.0,,0.0,0.0,0.0,0.0,,6.722222222222222
メイショウサムソン,1156,0.050173010380622836,0.11591695501730104,0.17474048442906576,0.056896551724137934,0.043402777777777776,0.051075268817204304,0.04153354632587859,0.08227848101265822,0.05525606469002695,0.038461538461538464,8.013840830449826
メイショウボーラー,1778,0.0421822272215973,0.10404949381327334,0.15354330708661418,0.03741496598639456,0.04453781512605042,0.041245791245791245,0.03278688524590164,0.09803921568627451,0.03228621291448516,0.05387205387205387,8.59955005624297
メジロダイボサツ,33,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.05,0.0,0.0,0.0,0.058823529411764705,0.037037037037037035,0.0,9.181818181818182
メジロベイリー,5,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,7.8
モズアスコット,91,0.08791208791208792,0.16483516483516483,0.3076923076923077,0.0784313725490196,0.1,0.09090909090909091,0.08333333333333333,,0.0963855421686747,0.0,6.208791208791209
モンテロッソ,1094,0.04661791590493602,0.09140767824497258,0.1489945155393053,0.05241935483870968,0.04180602006688963,0.04568527918781726,0.04634581105169341,0.050359712230215826,0.04971590909090909,0.012195121951219513,8.454296160877513
モーニン,255,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.06521739130434782,0.0625,0.057692307692307696,0.0,0.05357142857142857,0.10416666666666667,8.086274509803921
モーリス,3763,0.10098325803879883,0.17990964655859687,0.26069625298963595,0.10585165859112933,0.08888888888888889,0.09845701689933872,0.1032258064516129,0.09482758620689655,0.10559234731420161,0.08735632183908046,7.13154398086633
ヤマカツエース,188,0.05319148936170213,0.12234042553191489,0.19148936170212766,0.07207207207207207,0.025974025974025976,0.04054054054054054,0.05504587155963303,0.2,0.06896551724137931,0.0,8.675531914893616
ヤマニンセラフィム,44,0.045454545454545456,0.06818181818181818,0.18181818181818182,0.0,0.06666666666666667,0.0,0.08,0.0,0.034482758620689655,0.0,8.613636363636363
ヤングマンパワー,35,0.08571428571428572,0.2,0.34285714285714286,0.125,0.05263157894736842,0.0,0.14285714285714285,,0.12,0.0,5.6
ユアーズトゥルーリ,32,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59375
ヨシダ,26,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.125,0.0,0.0,0.047619047619047616,0.5,0.058823529411764705,0.0,7.423076923076923
ヨハネスブルグ,983,0.061037639877924724,0.1190233977619532,0.1770091556459817,0.030470914127423823,0.07877813504823152,0.06656101426307448,0.05750798722044728,0.0,0.06542056074766354,0.0738255033557047,8.211597151576806
ラニ,473,0.05919661733615222,0.13953488372093023,0.2156448202959831,0.017857142857142856,0.06474820143884892,0.08029197080291971,0.05211726384364821,0.034482758620689655,0.08169934640522876,0.013157894736842105,7.6109936575052854
ラブイズブーシェ,32,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,,0.0,0.0,9.59375
ラブリーデイ,1243,0.054706355591311345,0.11745776347546259,0.18262268704746581,0.057692307692307696,0.051696284329563816,0.04666666666666667,0.05718475073313783,0.07207207207207207,0.05186972255729795,0.058823529411764705,8.146419951729687
リアルインパクト,1697,0.07365939893930465,0.13376546847377727,0.20978196817913966,0.06611570247933884,0.0811764705882353,0.07240437158469945,0.07650273224043716,0.04,0.07899305555555555,0.05343511450381679,7.792575132586918
リアルスティール,1287,0.10256410256410256,0.20745920745920746,0.3061383061383061,0.11451398135818908,0.08582089552238806,0.08483290488431877,0.10486891385767791,0.15463917525773196,0.11455108359133127,0.09395973154362416,6.818181818181818
リオンディーズ,2753,0.07337450054486015,0.15401380312386487,0.2332001452960407,0.07621550591327202,0.06986190089358245,0.07484769364664925,0.06908344733242135,0.1056338028169014,0.07409326424870466,0.0804953560371517,7.4050127134035595
リッカバクシンオ,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.285714285714286
リッカロイヤル,9,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,0.0,10.666666666666666
リッチーリッチー,7,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,,0.0,,0.0,,7.142857142857143
リヤンドファミユ,107,0.056074766355140186,0.1588785046728972,0.2897196261682243,0.10638297872340426,0.016666666666666666,0.06349206349206349,0.030303030303030304,0.09090909090909091,0.07042253521126761,0.06666666666666667,7.392523364485982
リーチザクラウン,1007,0.05461767626613704,0.1002979145978153,0.15491559086395235,0.042735042735042736,0.07109004739336493,0.06981981981981981,0.04697986577181208,0.02586206896551724,0.05507246376811594,0.046153846153846156,8.559086395233367
ルヴァンスレーヴ,123,0.056910569105691054,0.15447154471544716,0.21138211382113822,0.0,0.06930693069306931,0.045454545454545456,0.06329113924050633,,0.05,0.0,6.4227642276422765
ルースリンド,13,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23076923076923
ルーラーシップ,7010,0.07717546362339515,0.15192582025677603,0.23794579172610555,0.08226221079691516,0.0692054192603442,0.06893995552260934,0.0767032967032967,0.0891089108910891,0.07796749639991771,0.07288317256162916,7.2206847360912985
レイデオロ,646,0.08978328173374613,0.15170278637770898,0.2306501547987616,0.09503239740820735,0.07650273224043716,0.03571428571428571,0.09456740442655935,0.12307692307692308,0.08893280632411067,0.07407407407407407,7.510835913312693
レインボーライン,105,0.01904761904761905,0.047619047619047616,0.08571428571428572,0.0196078431372549,0.018518518518518517,0.030303030303030304,0.0,0.06666666666666667,0.012658227848101266,0.0,8.761904761904763
レオアクティブ,6,0.0,0.16666666666666666,0.3333333333333333,0.0,,0.0,0.0,,0.0,0.0,7.166666666666667
レガーロ,10,0.5,0.5,0.6,0.0,0.5555555555555556,,0.5,,0.5,1.0,4.2
レッドスパーダ,262,0.07251908396946564,0.14122137404580154,0.2099236641221374,0.0861244019138756,0.018867924528301886,0.06578947368421052,0.08333333333333333,0.0,0.08947368421052632,0.0,8.366412213740459
レッドファルクス,619,0.061389337641357025,0.11954765751211632,0.1890145395799677,0.04778156996587031,0.0736196319018405,0.057534246575342465,0.06465517241379311,0.09090909090909091,0.06040268456375839,0.10588235294117647,8.172859450726978
レッドベルジュール,9,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.25,0.0,0.3333333333333333,0.0,,0.2222222222222222,,4.333333333333333
レーヴミストラル,114,0.0,0.06140350877192982,0.11403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.403508771929825
ロゴタイプ,768,0.05078125,0.10286458333333333,0.17578125,0.04285714285714286,0.0603448275862069,0.049429657794676805,0.05485232067510549,0.0,0.046181172291296625,0.05,8.283854166666666
ロジャーバローズ,278,0.0539568345323741,0.13309352517985612,0.21942446043165467,0.058823529411764705,0.048,0.11627906976744186,0.027624309392265192,0.0,0.03349282296650718,0.10810810810810811,7.097122302158273
ロジユニヴァース,300,0.07666666666666666,0.12666666666666668,0.19666666666666666,0.06206896551724138,0.09032258064516129,0.031914893617021274,0.1056338028169014,0.078125,0.07692307692307693,0.07317073170731707,8.176666666666666
ロンギングダンサー,7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,11.428571428571429
ローエングリン,873,0.044673539518900345,0.09736540664375716,0.15005727376861397,0.044169611307420496,0.04560260586319218,0.049723756906077346,0.04468085106382979,0.0,0.04383116883116883,0.044642857142857144,8.578465063001145
ロージズインメイ,1238,0.05573505654281099,0.1050080775444265,0.17124394184168013,0.04594594594594595,0.059907834101382486,0.050761421319796954,0.05240174672489083,0.08280254777070063,0.05911949685534591,0.05405405405405406,7.947495961227787
ローズキングダム,563,0.047957371225577264,0.12078152753108348,0.19182948490230906,0.06685236768802229,0.014705882352941176,0.012048192771084338,0.05423728813559322,0.08823529411764706,0.04975124378109453,0.0273972602739726,7.772646536412078
ロードアルティマ,250,0.048,0.148,0.208,0.04201680672268908,0.05343511450381679,0.05027932960893855,0.04225352112676056,,0.03614457831325301,0.09523809523809523,8.128
ロードカナロア,8490,0.10447585394581861,0.19517078916372202,0.270906949352179,0.10977217096591979,0.0956275558351683,0.10932244113407016,0.09915084915084915,0.10802469135802469,0.10795359004540105,0.09657039711191336,7.361837455830389
ロードバリオス,38,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.04,0.0,0.02857142857142857,0.0,,0.0,0.16666666666666666,11.789473684210526
ローレルゲレイロ,222,0.04954954954954955,0.07657657657657657,0.11261261261261261,0.037037037037037035,0.06140350877192982,0.05970149253731343,0.024691358024691357,0.14285714285714285,0.034013605442176874,0.05714285714285714,9.184684684684685
ワイルドラッシュ,137,0.029197080291970802,0.10218978102189781,0.19708029197080293,0.0,0.031007751937984496,0.017857142857142856,0.039473684210526314,0.0,0.0375,0.0,7.489051094890511
ワイルドワンダー,44,0.13636363636363635,0.2727272727272727,0.4318181818181818,,0.13636363636363635,0.13636363636363635,0.13636363636363635,,0.20833333333333334,0.1,5.25
ワンアンドオンリー,137,0.072992700729927,0.1386861313868613,0.27007299270072993,0.06896551724137931,0.08,0.0,0.08695652173913043,0.07692307692307693,0.07368421052631578,0.14285714285714285,7.598540145985401
ワンダーアキュート,132,0.03787878787878788,0.08333333333333333,0.15151515151515152,0.0,0.047619047619047616,0.09523809523809523,0.037037037037037035,0.0,0.02631578947368421,0.06451612903225806,7.878787878787879
ワークフォース,907,0.050716648291069456,0.11466372657111357,0.1819184123484013,0.0625,0.03305785123966942,0.030434782608695653,0.043933054393305436,0.09045226130653267,0.05016722408026756,0.046875,7.791620727673649
ワールドエース,1718,0.04074505238649592,0.09313154831199069,0.1629802095459837,0.051094890510948905,0.02766798418972332,0.029895366218236172,0.04371584699453552,0.07462686567164178,0.04220499569336779,0.026415094339622643,8.086146682188591
ヴァンキッシュラン,80,0.0875,0.1625,0.225,0.09210526315789473,0.0,0.125,0.07692307692307693,0.08333333333333333,0.09375,0.16666666666666666,6.8875
ヴァンセンヌ,623,0.06420545746388442,0.1187800963081862,0.1926163723916533,0.06905370843989769,0.05603448275862069,0.05791505791505792,0.05555555555555555,0.175,0.05733944954128441,0.07407407407407407,7.974317817014446
ヴァーミリアン,536,0.05223880597014925,0.1455223880597015,0.21455223880597016,0.019801980198019802,0.059770114942528735,0.065,0.043478260869565216,0.04819277108433735,0.050595238095238096,0.0759493670886076,7.651119402985074
ヴィクトワールピサ,3201,0.058419243986254296,0.12402374258044362,0.18962824117463292,0.06676413255360623,0.04351610095735422,0.061016949152542375,0.05846153846153846,0.05191256830601093,0.06657730116175156,0.05025125628140704,7.920962199312715
ヴィットリオドーロ,35,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.0,0.058823529411764705,0.1,0.0,0.0,0.08,0.0,9.085714285714285
ヴリル,7,0.0,0.0,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,0.0,5.714285714285714
