race_id,馬名,着順_num,予測スコア,予測順位,単勝オッズ,人気
202501010204,ハードロックスター,3.0,0.2675911249605632,5.0,12.1,5.0
202501010204,メテオレーナ,2.0,0.18497464346900971,6.0,15.3,6.0
202501010204,ディアイライザ,7.0,0.12810359397911225,7.0,24.9,7.0
202501010204,アルファシリウス,9.0,0.10016690566208676,8.0,51.0,8.0
202501010204,カリビアンブルー,8.0,0.05092873418552765,9.0,127.2,9.0
202501010205,サンセットゴールド,1.0,0.8328786157475102,1.0,1.8,1.0
202501010205,マイネルシンベリン,2.0,0.6696599176499349,2.0,4.0,2.0
202501010205,レイサンソク,5.0,0.5127964554354502,3.0,4.5,3.0
202501010205,シンデレラガール,4.0,0.43172848836954975,4.0,6.0,4.0
202501010205,ユイノカタリベ,5.0,0.2875321629722061,5.0,21.5,5.0
202501010205,マリノリュミエール,3.0,0.17573933212658746,6.0,57.1,6.0
202501010206,ジャスパーソレイユ,7.0,0.6914295102502808,1.0,1.7,1.0
202501010206,ペレグリン,5.0,0.5954334660918025,2.0,4.4,2.0
202501010206,エコロレオナ,2.0,0.40427739049130207,3.0,5.2,3.0
202501010206,ストラテージュ,1.0,0.32580325949768013,4.0,6.4,4.0
202501010206,テイオームサシ,4.0,0.277234282854667,5.0,20.8,5.0
202501010206,セイゲン,6.0,0.21925173847632942,6.0,44.8,6.0
202501010206,ピクラリーダ,3.0,0.12140087127065159,7.0,52.3,7.0
202501010206,カップッチョ,8.0,0.0977982682235575,8.0,61.0,8.0
202501010206,アスクアメージモア,9.0,0.09526986441654775,9.0,94.0,9.0
202501010207,タマモジャスミン,10.0,0.49477835637368883,1.0,3.1,1.0
202501010207,コンティオ,13.0,0.42960456767092076,2.0,4.2,2.0
202501010207,セージグリーン,9.0,0.41542252376740973,3.0,8.3,3.0
202501010207,ガールズデイアウト,8.0,0.35218007654140576,4.0,8.6,4.0
202501010207,ルージュミラージュ,2.0,0.29397712917838437,5.0,11.5,5.0
202501010207,サンキャメロン,1.0,0.2549753242628371,6.0,13.5,6.0
202501010207,カポレイラ,5.0,0.22362805904665964,7.0,13.5,7.0
202501010207,オーロヴェール,4.0,0.18477248907917318,8.0,13.8,8.0
202501010207,ドレミファニー,7.0,0.13079576971003398,9.0,27.8,10.0
202501010207,シンボリノエル,6.0,0.09631532182219277,10.0,17.9,9.0
202501010207,エルバステラ,11.0,0.08554775176944007,11.0,42.2,12.0
202501010207,スナークメモリー,3.0,0.0803310966739624,12.0,29.3,11.0
202501010207,パーソナルアフェア,12.0,0.028846660985213685,13.0,94.1,13.0
202501010208,スモーキーゴッド,5.0,0.6093374003936064,1.0,2.7,2.0
202501010208,コンドゥイア,1.0,0.5684643243689049,2.0,2.5,1.0
202501010208,ドーギッド,4.0,0.46803701291044486,3.0,5.6,3.0
202501010208,ネーブルオレンジ,3.0,0.43843700055289003,4.0,8.4,4.0
202501010208,イリスレーン,6.0,0.317500959750001,5.0,14.9,5.0
202501010208,ダークブロンド,2.0,0.2721158926884639,6.0,15.6,6.0
202501010208,ブラックバラード,7.0,0.11543073619755867,7.0,22.2,7.0
202501010208,サトノメルベイユ,8.0,0.08766445615352497,8.0,55.3,8.0
202501010209,エフォートレス,2.0,0.7477153606149471,1.0,2.8,1.0
202501010209,メリディアンスター,4.0,0.5611674393516616,2.0,3.1,2.0
202501010209,ルナルーチェット,3.0,0.46449333321607356,3.0,3.4,3.0
202501010209,ルクスアドラー,5.0,0.31678248622619914,4.0,12.8,5.0
202501010209,フォルテム,1.0,0.3061693907284372,5.0,7.3,4.0
202501010209,セイウンビッグバン,7.0,0.24195626700286577,6.0,20.7,6.0
202501010209,ヴァイタルピース,8.0,0.11903889664159252,7.0,69.0,8.0
202501010209,ソアラ,6.0,0.10584761599736117,8.0,45.2,7.0
202501010210,ドバイブルース,2.0,0.7131153968498588,1.0,3.0,1.0
202501010210,マッシャーブルム,5.0,0.5976134941908869,2.0,3.2,2.0
202501010210,ラタフォレスト,1.0,0.45084918852531664,3.0,3.3,3.0
202501010210,タンゴバイラリン,4.0,0.3669474948358155,4.0,13.4,5.0
202501010210,セクシーブーケ,3.0,0.3476672626377112,5.0,9.3,4.0
202501010210,トップオブジェラス,8.0,0.28166731316448507,6.0,15.8,6.0
202501010210,グラウンドビート,6.0,0.21978637072000357,7.0,20.7,7.0
202501010210,アスクビックスター,7.0,0.10866325648423154,8.0,70.2,8.0
202501010211,スティンガーグラス,1.0,0.6989389309041139,1.0,3.4,1.0
202501010211,ヴェルミセル,8.0,0.5569237568209248,2.0,4.0,2.0
202501010211,シュバルツクーゲル,5.0,0.42003799408115156,3.0,5.9,3.0
202501010211,マイネルカンパーナ,3.0,0.3120807942465386,4.0,6.3,5.0
202501010211,フルール,2.0,0.2917958803858378,5.0,14.8,6.0
202501010211,ミステリーウェイ,4.0,0.2886512549403466,6.0,6.2,4.0
202501010211,アドマイヤサジー,10.0,0.2069098095137997,7.0,17.6,7.0
202501010211,マキシ,6.0,0.19815751083056748,8.0,20.0,8.0
202501010211,エゾダイモン,9.0,0.12693117432594025,9.0,20.2,9.0
202501010211,パトリックハンサム,7.0,0.11949236079363981,10.0,94.0,10.0
202501010212,ヨウシタンレイ,5.0,0.6066996450570725,1.0,2.5,1.0
202501010212,ビーナスローズ,2.0,0.4968245191646318,2.0,3.8,2.0
202501010212,エリーズダイヤ,1.0,0.4908298031770104,3.0,5.2,3.0
202501010212,ステラバルセロナ,4.0,0.2792653176284256,4.0,8.4,5.0
202501010212,マイネルフォルツァ,3.0,0.277659052025588,5.0,6.5,4.0
202501010212,オルフェスト,7.0,0.19486184778153753,6.0,21.4,7.0
202501010212,ルージュイストリア,6.0,0.1551131338039733,7.0,14.3,6.0
202501010212,ヒロノゴウカイ,8.0,0.1233570850751098,8.0,66.9,8.0
202501010301,ヴィラジョヴィス,2.0,0.7504975425190337,1.0,1.2,1.0
202501010301,チェンドル,4.0,0.4279965778032805,2.0,5.7,2.0
202501010301,ジャストビート,1.0,0.3772762292789986,3.0,5.7,3.0
202501010301,アイムスティルミー,3.0,0.3317053588751294,4.0,37.2,4.0
202501010301,ラシッド,6.0,0.2464886613285623,5.0,37.6,5.0
202501010301,シャインヴィーラ,7.0,0.1983922659688556,6.0,51.2,7.0
202501010301,ソルプレーザ,8.0,0.17240200807855588,7.0,47.6,6.0
202501010301,ブルームオブピース,5.0,0.07632541107270147,8.0,81.4,8.0
202501010302,ステラノヴァ,2.0,0.7328388999376215,1.0,2.3,1.0
202501010302,インユアアイズ,10.0,0.499768580140948,2.0,4.2,2.0
202501010302,カービスベイ,3.0,0.41880302451682827,3.0,5.8,3.0
202501010302,フルグライト,5.0,0.25874995826479513,4.0,12.2,5.0
202501010302,マカニ,1.0,0.24474327576326804,5.0,7.8,4.0
202501010302,アンノドミニ,6.0,0.24380764137708044,6.0,12.6,6.0
202501010302,オンサイト,8.0,0.23054473404953818,7.0,24.0,7.0
202501010302,ローレルゼロ,7.0,0.16179267297877717,8.0,34.9,8.0
202501010302,デルタニュートラル,11.0,0.10271704229848538,9.0,40.8,9.0
202501010302,ブラックエンパイア,4.0,0.06370232349396544,10.0,99.1,11.0
202501010302,ハナヒラク,9.0,0.04993041497032923,11.0,64.1,10.0
202501010302,メイショウルーチェ,12.0,0.027759210067482838,12.0,122.2,12.0
202501010303,ラルフテソーロ,1.0,0.6083210765882289,1.0,2.7,1.0
202501010303,トリプレーテ,2.0,0.4752908402933975,2.0,5.0,2.0
202501010303,マンボルンバ,14.0,0.3917767959052326,3.0,5.4,3.0
202501010303,リバティフレイム,7.0,0.2630572855572183,4.0,8.6,4.0
202501010303,マイネルアース,8.0,0.2409687463143692,5.0,10.7,5.0
202501010303,グラツィオーソ,10.0,0.2225460571857082,6.0,15.6,7.0
202501010303,アーロッタレット,12.0,0.21341391339532084,7.0,12.6,6.0
202501010303,シャドーストライク,5.0,0.11601696165165828,8.0,28.9,9.0
202501010303,ハルフロンティア,3.0,0.1088845064714308,9.0,24.0,8.0
202501010303,ビザンティーノ,13.0,0.08475181017155134,10.0,35.2,10.0
202501010303,ミスターボビー,4.0,0.08294109354773091,11.0,51.0,11.0
202501010303,サーフギャラクシー,9.0,0.037903914556961876,12.0,196.2,14.0
202501010303,アックアヴィリーレ,11.0,0.02711705070400122,13.0,72.1,12.0
202501010303,ジーティーララバイ,6.0,0.02202880807015345,14.0,93.2,13.0
202501010304,ロパシック,1.0,0.6508275104247242,1.0,2.4,1.0
202501010304,ストレートブラック,2.0,0.46991697081800426,2.0,4.1,2.0
202501010304,バトラーズワーフ,14.0,0.360460513478582,3.0,6.7,3.0
202501010304,アロマフェリス,3.0,0.2801604854434693,4.0,7.7,4.0
202501010304,グランセゾン,5.0,0.2585895245592318,5.0,16.7,5.0
202501010304,ホウオウアーネスト,10.0,0.22740512081177508,6.0,19.7,6.0
202501010304,トリフォラート,16.0,0.1391351333743276,7.0,27.7,8.0
202501010304,フェアリーグレン,4.0,0.11040740812770188,8.0,20.3,7.0
202501010304,バントック,13.0,0.10937572664668806,9.0,30.7,10.0
202501010304,ヴァンガルダ,8.0,0.10786398230722423,10.0,29.1,9.0
202501010304,カリータフェリス,12.0,0.08261562417487939,11.0,40.3,11.0
202501010304,エコログロス,6.0,0.05025488106542218,12.0,54.5,12.0
202501010304,シカレ,7.0,0.04672846313933852,13.0,109.2,13.0
202501010304,マサノイロハ,9.0,0.046713426400732366,14.0,306.2,15.0
202501010304,アインホルン,15.0,0.030964319586070002,15.0,227.1,14.0
202501010304,ゴートゥーミジョカ,11.0,0.02254447760377308,16.0,560.5,16.0
202501010305,サンダーバード,3.0,0.7553788178857196,1.0,2.6,1.0
202501010305,レッドスティンガー,2.0,0.5509344019016418,2.0,3.0,2.0
202501010305,ビョウブガウラ,7.0,0.43303498211126445,3.0,7.8,3.0
202501010305,オーシャンステラ,6.0,0.3142820107178889,4.0,10.5,5.0
202501010305,ブラックジャック,9.0,0.29685784863821235,5.0,8.3,4.0
202501010305,ハヤテノオジョー,4.0,0.24360357168169225,6.0,10.9,6.0
202501010305,ポペット,1.0,0.126464517007419,7.0,26.3,7.0
202501010305,リピース,10.0,0.10905105571844129,8.0,51.0,9.0
202501010305,ウチュウノセカイ,8.0,0.104828726103607,9.0,37.9,8.0
202501010305,サンエンジェルス,5.0,0.10242572537167804,10.0,62.6,10.0
202501010305,ブルーメンフェスト,11.0,0.056127134018063234,11.0,74.9,11.0
202501010306,ミニョンマルーン,2.0,0.7057414787017777,1.0,1.7,1.0
202501010306,サウンドモリアーナ,1.0,0.5987026732889298,2.0,2.5,2.0
202501010306,ミルフルール,3.0,0.45234609155050415,3.0,7.0,3.0
202501010306,サンピアノソナタ,5.0,0.3005546846826834,4.0,37.6,5.0
202501010306,アースミューズ,4.0,0.2341095149588755,5.0,15.7,4.0
202501010306,シエラメンテ,6.0,0.21289469752264922,6.0,45.7,6.0
202501010306,ジーティースピカ,7.0,0.11117376410257435,7.0,72.9,7.0
202501010307,ハートメテオ,1.0,0.691676824817917,1.0,1.8,1.0
202501010307,コンフォルツァ,7.0,0.5749733520408965,2.0,4.9,2.0
202501010307,シンゼンカガ,2.0,0.45966457671518124,3.0,8.0,3.0
202501010307,ハニードレス,3.0,0.3660708747470537,4.0,8.4,4.0
202501010307,スピンザブラッド,9.0,0.3260216784506973,5.0,8.7,5.0
202501010307,シアブリス,6.0,0.2504250696116983,6.0,11.0,6.0
202501010307,ツーエムクロノス,4.0,0.16768420214367682,7.0,36.1,7.0
202501010307,モアリジット,5.0,0.14674651404826783,8.0,77.6,8.0
202501010307,スペシャルバニー,10.0,0.11030606083117389,9.0,105.2,9.0
202501010307,ブラックバラード,8.0,0.06670091995268748,10.0,145.9,10.0
202501010308,リアライズカミオン,1.0,0.6824945953107835,1.0,1.6,1.0
202501010308,タマモジャスミン,2.0,0.44194760973770164,2.0,5.7,2.0
202501010308,グレイスフルマーチ,10.0,0.39851871702791164,3.0,8.0,3.0
202501010308,ララエキリーブル,3.0,0.3618316754274697,4.0,11.1,4.0
202501010308,ニシノブレイゼスト,4.0,0.3361173544141731,5.0,17.5,5.0
202501010308,シーリュウシー,5.0,0.20750419766881348,6.0,22.3,7.0
202501010308,スノーホルンロード,9.0,0.20176518751928274,7.0,22.3,6.0
202501010308,ピリカサンライズ,11.0,0.12826383665567462,8.0,37.7,9.0
202501010308,ハイケンス,6.0,0.1181502973299624,9.0,50.1,10.0
202501010308,ファイヤーウィップ,8.0,0.10979222287061371,10.0,23.0,8.0
202501010308,スパークインザアイ,7.0,0.08230906561223421,11.0,90.9,11.0
202501010309,ジャスパーディビネ,9.0,0.6395389684290095,1.0,2.5,1.0
202501010309,マジカルシャイン,4.0,0.47294794129908535,2.0,4.6,2.0
202501010309,クインズスピカ,3.0,0.42311156194069993,3.0,4.9,3.0
202501010309,パッシングシャワー,2.0,0.34570565554742194,4.0,9.4,5.0
202501010309,ルシード,1.0,0.2872936414783361,5.0,6.7,4.0
202501010309,テリオスルル,6.0,0.269334292011145,6.0,10.2,6.0
202501010309,ドランクマン,10.0,0.24456473745837778,7.0,22.5,7.0
202501010309,テイクイットオール,5.0,0.14496169053637123,8.0,31.8,8.0
