種牡馬名,父_産駒数,父_勝率,父_連対率,父_複勝率,父_芝勝率,父_ダート勝率,父_短距離勝率,父_中距離勝率,父_長距離勝率,父_良馬場勝率,父_重馬場勝率,父_平均着順,種別,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
インオンザゴシップ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.2
インカンデセンス,,,,,,,,,,,,,母父,21.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0,0.0,,0.0,0.0,8.428571428571429
インクルーシブ,,,,,,,,,,,,,母父,29.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379310344827585
インクルードベティ,,,,,,,,,,,,,母父,28.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.08333333333333333,0.0,0.08,,0.0,0.25,6.392857142857143
インクレセント,,,,,,,,,,,,,母父,28.0,0.10714285714285714,0.17857142857142858,0.25,0.06666666666666667,0.15384615384615385,0.0,0.13043478260869565,0.0,0.09523809523809523,0.0,6.464285714285714
イングランドローズ,,,,,,,,,,,,,母父,7.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.0,0.6666666666666666,0.0,,0.3333333333333333,,9.285714285714286
イングリッド,,,,,,,,,,,,,母父,36.0,0.1388888888888889,0.25,0.2777777777777778,0.125,0.16666666666666666,0.2222222222222222,0.09090909090909091,0.2,0.19230769230769232,0.0,6.833333333333333
インコグニート,,,,,,,,,,,,,母父,35.0,0.08571428571428572,0.17142857142857143,0.2571428571428571,0.13043478260869565,0.0,0.15384615384615385,0.05555555555555555,0.0,0.14285714285714285,0.0,7.142857142857143
インコンパス,,,,,,,,,,,,,母父,29.0,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.08,0.0,,0.0,0.10526315789473684,0.11764705882352941,0.0,8.275862068965518
インゴット,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.461538461538462
インザスポットライト,,,,,,,,,,,,,母父,44.0,0.13636363636363635,0.2727272727272727,0.36363636363636365,0.15789473684210525,0.0,0.0,0.13953488372093023,,0.17647058823529413,0.0,5.909090909090909
インシステント,,,,,,,,,,,,,母父,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
インシスト,,,,,,,,,,,,,母父,76.0,0.06578947368421052,0.17105263157894737,0.2236842105263158,0.05405405405405406,0.07692307692307693,0.043478260869565216,0.06382978723404255,0.16666666666666666,0.06818181818181818,0.07692307692307693,6.2894736842105265
インソムニア,,,,,,,,,,,,,母父,30.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.04,0.0,0.047619047619047616,0.0,0.05,0.0,9.866666666666667
インターリム,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.6
インダクティ,,,,,,,,,,,,,母父,50.0,0.12,0.3,0.38,0.13043478260869565,0.0,0.14285714285714285,0.1111111111111111,,0.125,0.0,6.78
インティワタナ,,,,,,,,,,,,,母父,71.0,0.056338028169014086,0.11267605633802817,0.15492957746478872,0.047619047619047616,0.06896551724137931,0.0,0.08333333333333333,0.0,0.04081632653061224,0.08333333333333333,7.450704225352113
インディアナギャル,,,,,,,,,,,,,母父,42.0,0.09523809523809523,0.21428571428571427,0.30952380952380953,0.07692307692307693,0.3333333333333333,0.0,0.1,0.09090909090909091,0.07142857142857142,0.0,5.976190476190476
インディアマントゥアナ,,,,,,,,,,,,,母父,6.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,,,0.6666666666666666,,0.6,,1.5
インディストラーダ,,,,,,,,,,,,,母父,34.0,0.08823529411764706,0.20588235294117646,0.35294117647058826,0.09523809523809523,0.07692307692307693,,0.0,0.09375,0.09523809523809523,0.0,4.882352941176471
イントゥザストーム,,,,,,,,,,,,,母父,21.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.0,0.08333333333333333,0.047619047619047616,,,0.06666666666666667,0.0,9.523809523809524
イントゥザライト,,,,,,,,,,,,,母父,7.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.16666666666666666,,0.0,0.2,0.0,4.857142857142857
イントゥゾーン,,,,,,,,,,,,,母父,9.0,0.0,0.2222222222222222,0.2222222222222222,,0.0,0.0,,,0.0,0.0,5.888888888888889
イントリーグ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.5
イントロダクション,,,,,,,,,,,,,母父,21.0,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.0,,0.0,0.0,7.476190476190476
インドリヤ,,,,,,,,,,,,,母父,33.0,0.12121212121212122,0.2727272727272727,0.3939393939393939,0.13333333333333333,0.1111111111111111,0.14285714285714285,0.0,,0.125,0.0,6.303030303030303
インナーアージ,,,,,,,,,,,,,母父,49.0,0.20408163265306123,0.3469387755102041,0.42857142857142855,0.21428571428571427,0.19047619047619047,0.125,0.22580645161290322,0.5,0.16216216216216217,0.3333333333333333,5.163265306122449
インナーレルム,,,,,,,,,,,,,母父,12.0,0.0,0.08333333333333333,0.08333333333333333,0.0,,0.0,0.0,0.0,0.0,0.0,7.333333333333333
インネートグレイス,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.777777777777779
インバウンド,,,,,,,,,,,,,母父,8.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,8.5
インピッシュハート,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,13.0
インファクト,,,,,,,,,,,,,母父,29.0,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.058823529411764705,0.08333333333333333,0.09523809523809523,0.0,0.0,0.045454545454545456,1.0,8.862068965517242
インフィジャール,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.2
インフィニティラヴ,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,14.444444444444445
インフィニート,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.16666666666666666,,0.0,0.0,,,0.0,0.0,5.166666666666667
インフレキシビリティ,,,,,,,,,,,,,母父,12.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.125,0.0,0.0,0.125,,0.09090909090909091,,7.083333333333333
インフレッタ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,10.125
インブルーム,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,,0.0,,9.923076923076923
インプレショニスト,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0
インプレスゴールド,,,,,,,,,,,,,母父,54.0,0.12962962962962962,0.16666666666666666,0.2222222222222222,0.08695652173913043,0.16129032258064516,0.13513513513513514,0.125,0.0,0.16666666666666666,0.1,7.12962962962963
インプレッシヴ,,,,,,,,,,,,,母父,25.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04
インヘリットデール,,,,,,,,,,,,,母父,8.0,0.25,0.75,0.875,0.25,,,0.25,,0.2857142857142857,0.0,2.375
インマイラヴ,,,,,,,,,,,,,母父,39.0,0.05128205128205128,0.15384615384615385,0.15384615384615385,0.0,0.06666666666666667,0.09090909090909091,0.04,0.0,0.07692307692307693,0.0,8.051282051282051
インユアアームス,,,,,,,,,,,,,母父,12.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,,0.08333333333333333,0.1111111111111111,0.0,,0.125,0.0,8.666666666666666
インラグジュアリー,,,,,,,,,,,,,母父,18.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.25,0.0,0.07142857142857142,0.75,,0.3076923076923077,0.0,7.388888888888889
インランジェリー,,,,,,,,,,,,,母父,30.0,0.1,0.3,0.36666666666666664,0.125,0.07142857142857142,0.0,0.11764705882352941,0.16666666666666666,0.038461538461538464,0.0,5.366666666666666
インラヴ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,10.666666666666666
インヴィジブルワン,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.875
インヴィンシブルタッチ,,,,,,,,,,,,,母父,21.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.80952380952381
イヴニングコール,,,,,,,,,,,,,母父,8.0,0.125,0.125,0.25,0.0,0.16666666666666666,0.0,0.5,,0.0,1.0,5.5
イヴニングブルーム,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,7.4
イヴニングミスト,,,,,,,,,,,,,母父,21.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,,0.0,0.0,10.523809523809524
イーサンコヒバリ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.16666666666666666,0.0,,0.0,0.0,,0.0,0.0,6.333333333333333
イーサンラヴ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.833333333333334
イージーウィン,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.1
イースタリーブリーズ,,,,,,,,,,,,,母父,46.0,0.043478260869565216,0.043478260869565216,0.15217391304347827,0.05714285714285714,0.0,0.07142857142857142,0.03571428571428571,0.0,0.05263157894736842,0.0,7.739130434782608
イースターアイランド,,,,,,,,,,,,,母父,45.0,0.08888888888888889,0.1111111111111111,0.24444444444444444,0.0,0.10526315789473684,,0.0975609756097561,0.0,0.030303030303030304,0.2857142857142857,6.933333333333334
イースト,,,,,,,,,,,,,母父,7.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2,0.0,0.2,,0.16666666666666666,,9.0
イータカリーナ,,,,,,,,,,,,,母父,9.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.2857142857142857,0.2222222222222222,,,0.0,0.25,9.333333333333334
イーデンズコーズウェイ,,,,,,,,,,,,,母父,72.0,0.06944444444444445,0.16666666666666666,0.2916666666666667,0.08,0.045454545454545456,0.08695652173913043,0.041666666666666664,0.0,0.1,0.0,6.25
ウアジェト,,,,,,,,,,,,,母父,71.0,0.1267605633802817,0.2676056338028169,0.352112676056338,0.13793103448275862,0.07692307692307693,0.07692307692307693,0.14285714285714285,0.1111111111111111,0.15384615384615385,0.125,5.352112676056338
ウィアーワン,,,,,,,,,,,,,母父,21.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,0.0,0.0,7.619047619047619
ウィキウィキ,,,,,,,,,,,,,母父,26.0,0.11538461538461539,0.15384615384615385,0.23076923076923078,0.13043478260869565,0.0,0.0,0.125,0.14285714285714285,0.11764705882352941,0.0,8.807692307692308
ウィキッドアイズ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.5
ウィキッドリーパーフェクト,,,,,,,,,,,,,母父,39.0,0.02564102564102564,0.1794871794871795,0.3076923076923077,0.029411764705882353,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,6.846153846153846
ウィクトーリア,,,,,,,,,,,,,母父,8.0,0.125,0.25,0.25,0.2,0.0,0.0,0.2,,0.3333333333333333,0.0,6.75
ウィケットキーパー,,,,,,,,,,,,,母父,56.0,0.08928571428571429,0.19642857142857142,0.2857142857142857,0.06060606060606061,0.13043478260869565,0.0625,0.13043478260869565,0.0,0.047619047619047616,0.3333333333333333,6.553571428571429
ウィザウトアトレイス,,,,,,,,,,,,,母父,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714285714285714
ウィステリアアーチ,,,,,,,,,,,,,母父,57.0,0.08771929824561403,0.19298245614035087,0.24561403508771928,0.11764705882352941,0.043478260869565216,0.03571428571428571,0.13043478260869565,0.16666666666666666,0.06818181818181818,0.2,7.666666666666667
ウィステリアカフナ,,,,,,,,,,,,,母父,31.0,0.0,0.03225806451612903,0.0967741935483871,0.0,0.0,,0.0,0.0,0.0,0.0,7.67741935483871
ウィストラム,,,,,,,,,,,,,母父,70.0,0.014285714285714285,0.07142857142857142,0.14285714285714285,0.03125,0.0,0.0,0.024390243902439025,0.0,0.021739130434782608,0.0,8.628571428571428
ウィズアットレース,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.538461538461538
ウィズアミッション,,,,,,,,,,,,,母父,12.0,0.0,0.16666666666666666,0.25,0.0,,0.0,0.0,0.0,0.0,0.0,7.416666666666667
ウィズエモーション,,,,,,,,,,,,,母父,14.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.1,0.0,0.125,0.0,,0.08333333333333333,0.0,8.5
ウィズザフロウ,,,,,,,,,,,,,母父,43.0,0.046511627906976744,0.16279069767441862,0.20930232558139536,0.05263157894736842,0.0,0.0,0.0,0.11764705882352941,0.029411764705882353,0.2,6.72093023255814
ウィズペイシェンス,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.444444444444445
ウィッシュ,,,,,,,,,,,,,母父,29.0,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.0,0.10526315789473684,0.0,0.08695652173913043,0.0,0.10526315789473684,0.0,8.758620689655173
ウィッシュハピネス,,,,,,,,,,,,,母父,27.0,0.14814814814814814,0.37037037037037035,0.48148148148148145,0.0,0.16,0.0,0.16666666666666666,,0.15789473684210525,0.0,4.185185185185185
ウィッチフルシンキング,,,,,,,,,,,,,母父,23.0,0.043478260869565216,0.13043478260869565,0.21739130434782608,,0.043478260869565216,0.0,0.058823529411764705,0.0,0.07142857142857142,0.0,6.391304347826087
ウィラビーオーサム,,,,,,,,,,,,,母父,26.0,0.11538461538461539,0.15384615384615385,0.23076923076923078,0.08695652173913043,0.3333333333333333,0.0,0.15,0.0,0.15789473684210525,0.0,5.8076923076923075
ウィルパワー,,,,,,,,,,,,,母父,47.0,0.19148936170212766,0.2553191489361702,0.3617021276595745,0.19148936170212766,,0.14705882352941177,0.3076923076923077,,0.1935483870967742,0.16666666666666666,5.680851063829787
ウィルビーゼア,,,,,,,,,,,,,母父,33.0,0.09090909090909091,0.09090909090909091,0.15151515151515152,0.0,0.10714285714285714,0.0,0.10714285714285714,,0.1111111111111111,0.14285714285714285,7.636363636363637
ウィローパドック,,,,,,,,,,,,,母父,49.0,0.061224489795918366,0.16326530612244897,0.2857142857142857,0.06818181818181818,0.0,0.0,0.0,0.0967741935483871,0.05405405405405406,0.0,6.755102040816326
ウィンターコスモス,,,,,,,,,,,,,母父,58.0,0.10344827586206896,0.20689655172413793,0.29310344827586204,0.06818181818181818,0.21428571428571427,0.0,0.125,0.058823529411764705,0.10204081632653061,0.0,6.275862068965517
ウィンディガーデン,,,,,,,,,,,,,母父,43.0,0.046511627906976744,0.13953488372093023,0.18604651162790697,0.047619047619047616,0.045454545454545456,0.07692307692307693,0.0,0.0,0.03333333333333333,0.2,7.232558139534884
ウィンドサイレンス,,,,,,,,,,,,,母父,13.0,0.0,0.07692307692307693,0.3076923076923077,,0.0,,0.0,,0.0,0.0,5.0
ウィンドハック,,,,,,,,,,,,,母父,33.0,0.21212121212121213,0.36363636363636365,0.48484848484848486,0.23333333333333334,0.0,0.25,0.21739130434782608,0.0,0.20833333333333334,0.5,5.545454545454546
ウィンワーシップ,,,,,,,,,,,,,母父,16.0,0.0625,0.0625,0.25,,0.0625,0.06666666666666667,0.0,,0.125,0.0,7.6875
ウィープノーモア,,,,,,,,,,,,,母父,14.0,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.3333333333333333,0.25,,0.2,0.5,0.36363636363636365,0.0,5.642857142857143
ウィーミスフランキー,,,,,,,,,,,,,母父,46.0,0.15217391304347827,0.2826086956521739,0.34782608695652173,0.07692307692307693,0.18181818181818182,0.4,0.08333333333333333,,0.16129032258064516,0.16666666666666666,6.304347826086956
ウイッチ,,,,,,,,,,,,,母父,22.0,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.0,0.09523809523809523,0.1,0.0,,0.14285714285714285,0.0,8.181818181818182
ウイッチトウショウ,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.9
ウイニフレッド,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,,0.0,,10.23076923076923
ウイニングティアラ,,,,,,,,,,,,,母父,35.0,0.02857142857142857,0.17142857142857143,0.2857142857142857,0.0,0.034482758620689655,0.0,0.03571428571428571,0.0,0.045454545454545456,0.0,8.17142857142857
ウインアイスバーグ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.75
ウインアキレア,,,,,,,,,,,,,母父,52.0,0.09615384615384616,0.15384615384615385,0.23076923076923078,0.045454545454545456,0.13333333333333333,0.15384615384615385,0.045454545454545456,0.0,0.05714285714285714,0.125,7.019230769230769
ウインアルエット,,,,,,,,,,,,,母父,16.0,0.0625,0.125,0.375,0.2,0.0,0.0,0.1,,0.1,0.0,7.1875
ウインアルテミス,,,,,,,,,,,,,母父,35.0,0.17142857142857143,0.34285714285714286,0.45714285714285713,0.17142857142857143,,,0.17142857142857143,,0.13793103448275862,0.5,6.142857142857143
ウインアンジェラス,,,,,,,,,,,,,母父,76.0,0.11842105263157894,0.2631578947368421,0.2894736842105263,0.06666666666666667,0.15217391304347827,0.17647058823529413,0.0,0.0,0.13333333333333333,0.09090909090909091,6.0131578947368425
ウインエルドール,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,9.75
ウインガイア,,,,,,,,,,,,,母父,65.0,0.13846153846153847,0.26153846153846155,0.4,0.23076923076923078,0.11538461538461539,0.15,0.03571428571428571,0.29411764705882354,0.10810810810810811,0.26666666666666666,5.846153846153846
ウインガーネット,,,,,,,,,,,,,母父,22.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2272727272727275
ウインキナウ,,,,,,,,,,,,,母父,36.0,0.08333333333333333,0.08333333333333333,0.19444444444444445,0.0,0.16666666666666666,0.1,0.06666666666666667,0.0,0.038461538461538464,0.25,9.0
ウインク,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.076923076923077
ウインクリアビュー,,,,,,,,,,,,,母父,43.0,0.09302325581395349,0.16279069767441862,0.23255813953488372,0.1,0.08695652173913043,0.0625,0.11538461538461539,0.0,0.07692307692307693,0.16666666666666666,7.325581395348837
ウインクルキラリ,,,,,,,,,,,,,母父,29.0,0.10344827586206896,0.2413793103448276,0.3448275862068966,0.16666666666666666,0.0,0.2222222222222222,0.0,0.2,0.1,0.0,5.551724137931035
ウインクルグラス,,,,,,,,,,,,,母父,25.0,0.04,0.08,0.2,0.0,0.07142857142857142,0.07142857142857142,0.0,,0.0,0.0,8.28
ウインクルスーパー,,,,,,,,,,,,,母父,13.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.08333333333333333,0.0,0.07692307692307693,,,0.0,0.0,8.538461538461538
ウインクルラッキー,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.833333333333334
ウイングオブピース,,,,,,,,,,,,,母父,16.0,0.0,0.25,0.5,,0.0,0.0,0.0,,0.0,0.0,5.125
ウイングオブラック,,,,,,,,,,,,,母父,18.0,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.0,0.0,0.25,0.0,0.0,0.25,6.777777777777778
ウイングザムーン,,,,,,,,,,,,,母父,28.0,0.03571428571428571,0.10714285714285714,0.25,0.05,0.0,0.08333333333333333,0.0,0.0,0.05263157894736842,0.0,7.535714285714286
ウイングステルス,,,,,,,,,,,,,母父,18.0,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.058823529411764705,0.0,,0.0,0.1111111111111111,0.058823529411764705,,5.333333333333333
ウイングドウィール,,,,,,,,,,,,,母父,33.0,0.06060606060606061,0.09090909090909091,0.24242424242424243,0.06896551724137931,0.0,0.0,0.07692307692307693,0.0,0.05,0.25,6.515151515151516
ウイングドキャット,,,,,,,,,,,,,母父,19.0,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.05263157894736842,,0.0,0.05555555555555555,,0.09090909090909091,0.0,6.7368421052631575
ウイングパラダイス,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,9.2
ウイングフリオーソ,,,,,,,,,,,,,母父,11.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,,0.0,0.0,8.272727272727273
ウイングレット,,,,,,,,,,,,,母父,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74074074074074
ウインシップ,,,,,,,,,,,,,母父,29.0,0.034482758620689655,0.1724137931034483,0.2413793103448276,0.04,0.0,0.0,0.041666666666666664,0.0,0.045454545454545456,0.0,6.620689655172414
ウインシャトレーヌ,,,,,,,,,,,,,母父,7.0,0.0,0.14285714285714285,0.14285714285714285,0.0,,,0.0,,0.0,0.0,8.285714285714286
ウインシンシア,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.222222222222221
ウインジェルベーラ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.0
ウインジュビリー,,,,,,,,,,,,,母父,5.0,0.2,0.4,0.4,0.25,0.0,,0.25,0.0,0.3333333333333333,,5.8
ウインセラヴィ,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.0
ウインソワレ,,,,,,,,,,,,,母父,22.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,,0.0,0.0,7.363636363636363
ウインティアラ,,,,,,,,,,,,,母父,23.0,0.0,0.08695652173913043,0.17391304347826086,0.0,0.0,0.0,0.0,,0.0,0.0,8.173913043478262
ウインディーギフト,,,,,,,,,,,,,母父,9.0,0.0,0.1111111111111111,0.2222222222222222,,0.0,0.0,0.0,,0.0,0.0,7.888888888888889
ウインディーヒル,,,,,,,,,,,,,母父,57.0,0.07017543859649122,0.08771929824561403,0.17543859649122806,0.08,0.0625,0.0,0.0,0.14814814814814814,0.0,0.3333333333333333,7.9298245614035086
ウインデンファーレ,,,,,,,,,,,,,母父,29.0,0.10344827586206896,0.10344827586206896,0.27586206896551724,0.10344827586206896,,,0.2,0.0,0.12,0.0,6.103448275862069
ウイントゥルーラヴ,,,,,,,,,,,,,母父,27.0,0.07407407407407407,0.18518518518518517,0.2222222222222222,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.14285714285714285,8.481481481481481
ウインドクラスト,,,,,,,,,,,,,母父,43.0,0.13953488372093023,0.20930232558139536,0.2558139534883721,0.0,0.15789473684210525,0.15,0.0,,0.14285714285714285,0.125,5.6976744186046515
ウインドストリーム,,,,,,,,,,,,,母父,32.0,0.03125,0.125,0.1875,0.0,0.045454545454545456,0.0,0.04,0.0,0.04,0.0,8.25
ウインドヴェイン,,,,,,,,,,,,,母父,11.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,,0.09090909090909091,0.09090909090909091,,,0.125,0.0,6.818181818181818
ウインファンタジア,,,,,,,,,,,,,母父,18.0,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.0,0.15384615384615385,0.125,0.0,,0.1,0.0,8.944444444444445
ウインフロレゾン,,,,,,,,,,,,,母父,44.0,0.13636363636363635,0.22727272727272727,0.36363636363636365,0.12903225806451613,0.15384615384615385,0.125,0.17857142857142858,0.0,0.11428571428571428,0.3333333333333333,5.181818181818182
ウインブリアン,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,10.6
ウインブリーザ,,,,,,,,,,,,,母父,28.0,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.047619047619047616,0.07692307692307693,0.0,,0.058823529411764705,0.3333333333333333,8.25
ウインブロッサム,,,,,,,,,,,,,母父,11.0,0.0,0.09090909090909091,0.09090909090909091,,0.0,0.0,,,0.0,0.0,8.181818181818182
ウインプラチナム,,,,,,,,,,,,,母父,25.0,0.12,0.24,0.32,0.2,0.1,0.125,0.0,,0.0,0.125,6.88
ウインプリメーラ,,,,,,,,,,,,,母父,40.0,0.025,0.05,0.1,0.02564102564102564,0.0,0.0,0.034482758620689655,0.0,0.03571428571428571,0.0,7.275
ウインプルミエ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,14.0
ウインマリアベール,,,,,,,,,,,,,母父,22.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
ウインミューズ,,,,,,,,,,,,,母父,35.0,0.02857142857142857,0.08571428571428572,0.14285714285714285,0.0,0.03333333333333333,,0.029411764705882353,0.0,0.041666666666666664,0.0,8.428571428571429
ウインミュートス,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.2
ウインミレーユ,,,,,,,,,,,,,母父,14.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.1,,0.08333333333333333,0.0,0.09090909090909091,0.0,8.0
ウインミーティア,,,,,,,,,,,,,母父,25.0,0.16,0.16,0.36,0.11764705882352941,0.25,,0.15,0.2,0.2,0.0,5.0
ウインラシェーナ,,,,,,,,,,,,,母父,10.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,6.1
ウインラフィナート,,,,,,,,,,,,,母父,21.0,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.0,0.05555555555555555,,0.047619047619047616,,0.0,0.16666666666666666,7.476190476190476
ウインリバティ,,,,,,,,,,,,,母父,44.0,0.06818181818181818,0.22727272727272727,0.2727272727272727,0.06976744186046512,0.0,0.0,0.05128205128205128,0.5,0.08823529411764706,0.0,6.454545454545454
ウインルキア,,,,,,,,,,,,,母父,26.0,0.07692307692307693,0.11538461538461539,0.34615384615384615,0.09523809523809523,0.0,0.0,0.1,0.0,0.08,0.0,7.1923076923076925
ウインルナ,,,,,,,,,,,,,母父,58.0,0.05172413793103448,0.10344827586206896,0.2413793103448276,0.041666666666666664,0.058823529411764705,0.045454545454545456,0.05555555555555555,0.05555555555555555,0.07692307692307693,0.0,8.051724137931034
ウインルミエール,,,,,,,,,,,,,母父,10.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,6.4
ウインレコード,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.14285714285714285,,0.0,,0.0,0.0,0.0,,5.285714285714286
ウインヴァネッサ,,,,,,,,,,,,,母父,28.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.0,0.038461538461538464,0.05,0.0,,0.05555555555555555,0.0,7.964285714285714
ウェアレイ,,,,,,,,,,,,,母父,9.0,0.0,0.1111111111111111,0.1111111111111111,,0.0,0.0,,,0.0,0.0,6.444444444444445
