race_id,年,券種,組み合わせ,確率,推定オッズ,期待値,払戻
202310010804,2023,馬単,10-04,0.06348301745519556,43.099183887648856,2.736066243044296,0.0
202310020504,2023,馬連,06-09,0.03805873963026596,86.84531455598214,3.3052232147946707,0.0
202303030505,2023,ワイド,09-12,0.013184663923281466,198.1386445360565,2.6123914384224345,0.0
202205020403,2022,馬単,02-07,0.08964050214597821,30.242618128757506,2.7109634752708867,0.0
202204030404,2022,馬単,11-15,0.008025824878901215,430.43890700245146,3.454627288667321,0.0
202203030506,2022,馬連,10-12,0.009220545759786987,254.56460212587828,2.3472245627236283,0.0
202305040309,2023,馬単,15-10,0.03869178900961793,70.21026847214412,2.7165608940328303,0.0
202107030712,2021,馬連,07-12,0.18073995238402799,35.670557100310944,6.447094791821951,0.0
202206010210,2022,ワイド,06-12,0.02797973270118957,106.82361337717006,2.9888961484684367,0.0
202203030211,2022,馬単,08-01,0.007225562083958435,362.778819778857,2.6212808850572995,0.0
202305020311,2023,馬連,06-07,0.0027535031087673897,1407.410785516453,3.8753099732323073,0.0
202305030408,2023,馬連,06-07,0.10559276846710995,20.629344264158117,2.178309572513551,0.0
202303030512,2023,馬単,09-02,0.032113655615333005,78.86444345557332,2.5326255774271846,0.0
202409010211,2024,馬連,10-14,0.00022356848473692063,12219.180515086762,2.7318236724848526,0.0
202407030211,2024,馬連,06-10,0.001495770180417921,1533.4269135169009,2.2936542510888707,0.0
202404040411,2024,馬単,16-14,0.0058453044992386955,442.3900066182647,2.585904296103979,0.0
202508020301,2025,馬単,06-10,0.07488969619251017,30.171918345173246,2.2595657984152484,0.0
202405050612,2024,馬単,05-06,0.035723050177212154,66.07861809511432,2.360529789852608,0.0
202406050112,2024,馬連,02-15,0.02129208882809725,191.7333570157924,4.082403668889535,0.0
202204030205,2022,馬連,07-13,0.0015952723557413548,1461.1744285640336,2.330971172804374,0.0
202306010506,2023,ワイド,07-17,0.07699849100680418,29.221478288568782,2.250009733207887,0.0
202306020403,2023,馬単,07-11,0.14453702608483354,15.407421317402221,2.2269428568533853,0.0
202306030401,2023,馬単,11-04,0.033925038905245036,69.44382926013623,2.355884609379315,0.0
202305020103,2023,馬連,03-04,0.19022815535376403,10.64996078001031,2.025922393771295,0.0
202506020701,2025,馬単,06-11,0.13600820371635491,18.128130744740645,2.4655744993274022,0.0
202506030802,2025,馬単,14-11,0.012899111914094466,190.1673085735106,2.4529893956918496,0.0
202506040608,2025,馬連,10-12,0.07084579782215585,30.620902605067343,2.1693622750905264,0.0
202206030108,2022,馬単,03-01,0.1104168334877605,19.136263643190482,2.1129656362680485,0.0
202203010305,2022,馬単,07-12,0.07077503859605201,31.42743892635972,2.2242782029881765,0.0
202204020108,2022,馬単,12-01,0.09017000668139219,26.185368445552196,2.361134847690158,0.0
202210040508,2022,馬単,09-08,0.059436330023941455,40.218007685023196,2.3904107776724524,0.0
202206050108,2022,馬単,08-02,0.26071758606507683,7.707815435106174,2.0095630340760215,0.0
202306050108,2023,馬連,05-06,0.04486226575981138,50.746804337344784,2.2766166226431106,0.0
202408030708,2024,馬連,02-06,0.09985654976758655,23.608087052747088,2.3574221197001552,0.0
202405040309,2024,馬単,07-04,0.08942068817478856,27.89646270607499,2.4945208928195495,0.0
202105020504,2021,馬単,03-04,0.04687410969085721,45.83021086212812,2.148250331106509,0.0
202106040101,2021,馬連,01-07,0.0007360110618535986,3721.1813888069432,2.738830665325647,0.0
202206040801,2022,馬連,07-11,0.012254634276203243,236.55762289846749,2.898927153868721,0.0
202310010204,2023,馬単,11-03,0.04900358227734341,53.9651829933155,2.6444872849248293,0.0
202105020806,2021,馬単,11-04,0.011928438275191243,192.03550144975858,2.290683625688844,0.0
202205040702,2022,馬単,15-06,0.02708846136441801,120.8398187924766,3.273364762643276,0.0
202405030612,2024,馬単,12-04,0.03714275234883666,71.20768327940226,2.6448493453812354,0.0
202405040806,2024,馬単,17-14,0.00137482973828653,1961.8293690477449,2.6971813580107393,0.0
202506030507,2025,馬連,11-12,0.01896527910342926,138.66210570684873,2.6297655357995975,0.0
202110010107,2021,馬連,02-16,0.00562439002603545,842.2137396363214,4.736938557000543,0.0
202110020206,2021,馬連,10-14,0.004321682087948126,565.59191017892,2.4443084273086035,0.0
202110020807,2021,馬連,01-15,0.004802904977760086,499.463397213263,2.398875236684544,0.0
202107040106,2021,馬単,01-09,0.0037555842184965778,696.2341156030517,2.6147658569377428,0.0
202207010209,2022,馬単,08-09,0.004756080246614989,510.54159654823934,2.4281768024183603,0.0
202207010810,2022,馬単,11-07,0.07550201278222023,27.23095398462438,2.0559918358191607,0.0
202304020209,2023,馬単,05-03,0.03361376661776962,60.01452525728288,2.017314245674547,0.0
202109010710,2021,馬単,04-13,0.2501740581365173,13.634808525270495,3.4110753806813023,0.0
202110040507,2021,馬連,03-11,0.0055405969438265985,386.4095219735987,2.140939416512418,0.0
202107050408,2021,馬単,08-12,0.028618470306722706,117.49481693794719,3.362521929732462,0.0
202109040206,2021,馬連,08-10,0.24505587551900065,9.705871378525261,2.378480808339318,0.0
202210020207,2022,馬連,02-08,0.004637789319568224,440.83197271403424,2.044485814777339,0.0
202307010210,2023,馬単,13-06,0.10006035718442222,24.806856824052623,2.482182954437527,0.0
202105040403,2021,馬単,04-05,0.04285762491683892,94.89150604594818,4.0668245739112,0.0
202206040811,2022,馬単,14-15,0.014660216243202214,169.03303207951035,2.4780608025297584,0.0
202307030111,2023,馬単,05-07,0.03294940695394115,70.81822662062046,2.333418568679252,0.0
202408020511,2024,馬単,11-08,0.004276837810242541,474.2593067471679,2.028330134955703,0.0
202405030811,2024,馬単,06-01,0.005448569375054323,642.853003346696,3.502629186696502,0.0
202405050411,2024,ワイド,07-15,0.011275112491968884,212.61892940937355,2.397302347012678,0.0
202505030411,2025,馬連,01-08,0.009285603077734288,400.14996366596455,3.7156337341719436,0.0
202106030811,2021,馬連,10-12,0.00020187949268886878,10511.765676525527,2.122109922041237,0.0
202106040511,2021,馬単,07-03,0.04570139671090409,47.86843914351079,2.187654527229357,0.0
202109040611,2021,馬単,03-06,0.004424829904358132,782.3799938999111,3.4618983935798595,0.0
202206030111,2022,馬単,11-09,0.022906327045168557,92.7399290402575,2.124331144741863,0.0
202306050611,2023,馬連,02-03,0.02120924664231098,106.26218607765796,2.2537409132721917,0.0
202109010401,2021,馬単,07-09,0.14172753072106187,17.423114794470994,2.469335037289975,0.0
202107030303,2021,馬連,13-14,0.009446536339300574,236.5689816715973,2.2347574821120753,0.0
202102010502,2021,馬単,01-06,0.0018460057982763163,1464.6919353322432,2.7038298053118806,0.0
202204040407,2022,複勝,11,0.672429394766256,3.4854839425380955,2.343741857948395,330.0
202105010310,2021,馬連,02-16,0.03999760200354012,68.51304189350262,2.7403573817081885,0.0
202104010408,2021,馬単,06-09,0.09049043321300769,30.24236837592033,2.7366450157243944,0.0
202101020406,2021,馬単,08-12,0.09815321841381965,28.826180845505803,2.8293824245651953,0.0
202210010808,2022,馬連,08-11,0.0024304967213048647,1773.6517499675876,4.310854763032857,0.0
202306010508,2023,馬連,02-11,0.00930784165463341,279.7209896077211,2.603598678746026,0.0
202106020104,2021,馬連,02-04,0.005215657195206096,460.8906805028379,2.4038477939680605,0.0
202105020301,2021,馬単,16-12,0.004574380860289539,523.2372295800583,2.393486368381942,0.0
202106040308,2021,馬連,02-16,0.04469431969618277,55.372375780731396,2.4748306654811767,0.0
202106050807,2021,馬連,03-16,0.05056870497297269,54.41981769808947,2.751939705857644,0.0
202205010508,2022,馬単,05-04,0.0031269465625782976,972.0137871171951,3.0394351704048264,0.0
202307010707,2023,馬単,16-15,0.01672870133279527,151.34379926229525,2.531785216429458,0.0
202303030311,2023,馬連,14-15,0.004782940861377711,669.0412146714655,3.199984563597929,0.0
202103020304,2021,馬単,04-06,0.00275606690839543,1533.6282885750481,4.226782175920808,0.0
202207050210,2022,馬連,04-11,0.01812783401647951,180.2574561823482,3.2676772459064365,0.0
202206050810,2022,馬連,06-08,0.00347203877400122,619.7663100000341,2.1518526591397786,0.0
202309020412,2023,馬連,08-16,0.002662919984084435,1274.6060773146996,3.3941739951167844,0.0
202303020811,2023,馬単,11-04,0.04090963165220643,52.56771504001662,2.150525859085232,0.0
202110020801,2021,馬単,05-16,0.009182539340407263,225.47271968757138,2.0704121187197435,0.0
202304040109,2023,馬連,02-05,0.0015362886826147991,1469.9793234383092,2.2583125982760337,0.0
202303030612,2023,馬連,03-16,0.03245519185604551,85.3364616994269,2.7696112367709795,0.0
202403010611,2024,馬連,02-08,0.01668311903709931,125.89759756785901,2.1003646067094164,0.0
202403030511,2024,馬単,14-11,0.041131613826373,54.54669795623471,2.2435937158396557,0.0
202503030111,2025,馬連,06-11,0.010370005438103819,350.6385767030994,3.6361239472201237,0.0
202305050401,2023,馬単,11-04,0.0029466988223023583,729.3281983173082,2.149110543053513,0.0
202309010102,2023,馬単,07-01,0.04153358466760607,49.58237386489288,2.059333722938427,3380.0
202309030604,2023,馬単,10-11,0.0009366653312363276,12858.819813759223,12.044410720163034,0.0
202106010311,2021,ワイド,10-14,0.03422592356835908,58.53785324332714,2.0035120909619355,0.0
202107050811,2021,馬連,11-13,0.022651529128056944,168.18363395021711,3.8096164832858097,0.0
202109050211,2021,馬単,10-08,0.00503387305548365,481.9287256054914,2.425968026489057,0.0
202205020111,2022,ワイド,04-11,0.008546074268803732,278.4476256691881,2.379634088940942,0.0
202206040411,2022,馬連,11-15,0.11669089832848195,19.645001788005043,2.292392906306943,0.0
202205050311,2022,馬単,07-02,0.07531805879569445,33.403315562908176,2.5158728855382533,0.0
202306010311,2023,馬単,14-13,0.0017065172146593624,1711.2350533595118,2.9202520768865394,0.0
202503020207,2025,馬連,03-12,0.00041936064305815476,4946.03992413003,2.0741744831744766,0.0
202504030212,2025,馬単,07-15,0.018469215312394646,144.82253528478756,2.6747585862616123,0.0
202410030312,2024,馬連,02-11,0.0026644583395265802,790.2449211124216,2.1055746703265164,0.0
202408050508,2024,馬単,12-06,0.05349070611766111,38.456068513802364,2.0570422593124427,0.0
202509040609,2025,馬連,03-14,0.002648217652705136,915.0721058632439,2.4233101042451057,0.0
202508040804,2025,ワイド,04-07,0.0039774899627131695,505.20429418462095,2.009445009238921,0.0
202106050609,2021,馬単,04-08,0.0014359907912298822,1973.990809808549,2.8346326248574942,0.0
202104010712,2021,馬単,11-03,0.030481748815545925,139.16730665738578,4.242062884866486,0.0
202104020412,2021,馬単,02-15,0.00447617463700058,703.1086956099813,3.1472373103439595,0.0
202508040706,2025,馬単,05-01,0.021771237709692047,102.71729456339871,2.236282636836212,0.0
202506020203,2025,馬単,03-11,0.0021124296323302275,1736.3965397645934,3.6680155040743996,0.0
202310030508,2023,馬単,16-05,0.0038957697607699517,981.1680822767463,3.8224049451663924,0.0
202103010207,2021,馬単,07-14,0.02981883744882605,80.48145358501742,2.399863382096873,0.0
202405030502,2024,馬単,11-14,0.06307069762104581,58.61070883516973,3.696618294298148,0.0
202209030305,2022,馬単,09-10,0.007292720392270462,398.9553582427963,2.909469876662808,0.0
202210030801,2022,馬単,12-01,0.22352833426670718,9.495670595046446,2.122551430856084,0.0
202106050508,2021,馬単,08-09,0.05190976955958971,43.42613646731223,2.254240736881473,0.0
202306010507,2023,馬単,09-15,0.03090793822071416,71.8079274385976,2.2194349850297,0.0
202306020712,2023,馬単,02-12,0.012114515216377398,205.56087951112153,2.4902704027294025,0.0
202304020410,2023,馬連,16-17,0.015163426496450912,155.93012921329642,2.3644350529079134,0.0
202304040111,2023,馬単,04-08,0.001551415681288392,1368.6523053832418,2.1233486488030704,0.0
202304040611,2023,馬連,06-13,0.0700701604655222,33.042160823579835,2.31526951103583,0.0
202410010611,2024,馬連,11-14,0.018870836020807805,156.6587029933563,2.9562806954200593,0.0
202404030210,2024,馬単,14-06,0.02037875957738874,101.00640905991928,2.0583853260074747,0.0
202308020401,2023,馬単,07-08,0.009738075806447746,210.04147532009844,2.045399809165242,0.0
202407030701,2024,馬単,03-07,0.03409717845577787,80.59643030421331,2.748110866981425,0.0
202508020103,2025,馬単,09-15,0.042833223174085625,51.30069436055302,2.197374090531123,0.0
202509030103,2025,馬連,10-14,0.011819448048330825,250.63217211974268,2.962333937609608,0.0
202209030201,2022,馬単,13-05,0.14673730627028103,19.679674272166523,2.8877423909742688,0.0
202110020401,2021,馬連,04-09,0.4988455083282569,4.992426977462067,2.490449773363768,660.0
202406010305,2024,馬単,11-04,0.007954375538556721,256.54022353791805,2.0406172787658887,0.0
202109030209,2021,馬単,15-13,0.034062444426128186,74.4462364214871,2.535820790841304,0.0
202210030511,2022,馬連,08-14,0.044454966834203344,65.72017212711708,2.9215880722491248,0.0
202509020304,2025,馬連,03-07,0.01055161656894698,261.21409241549406,2.756230945573775,0.0
202509050212,2025,馬単,15-14,0.05553661891280682,60.17349210038632,3.3418322994319465,0.0
202104050601,2021,馬単,13-15,0.06503477208609142,43.32662893209951,2.8177374378577458,0.0
202410030805,2024,馬連,10-12,0.005624791949095993,795.4947692929642,4.47449257386704,0.0
202507030312,2025,馬連,10-12,0.018017339054407944,161.35841046549817,2.9072491906372075,0.0
202107050704,2021,馬連,01-06,0.00043143282210558265,4884.681084661479,2.10741174544126,0.0
202210010506,2022,馬連,02-16,0.0004104638626799624,6434.349532539474,2.641067962959163,0.0
202109020302,2021,馬単,14-15,0.05468682076973048,70.8911442853594,3.8768113016945525,0.0
202104010803,2021,馬単,09-05,0.030237692959678184,113.03571087598885,3.417939118947107,0.0
202107040102,2021,馬単,08-05,0.0017938505119006964,1256.422734066031,2.253834564668022,0.0
202109020706,2021,馬単,11-08,0.02910657090098986,128.1098950293854,3.7288397427911746,0.0
202210010803,2022,馬単,14-01,0.02014654670694748,125.71578091176151,2.53273885193918,0.0
202209040412,2022,馬連,01-13,0.002375354709142882,1492.8303702404423,3.5460016499021467,0.0
202305010208,2023,馬単,09-04,0.0041770073051211444,533.6515978763649,2.229066622719148,0.0
202507020507,2025,馬単,10-04,0.3448417681123676,5.835649237242925,2.0123756010544396,0.0
202302020603,2023,馬連,02-08,0.006228076634646974,338.7617180806117,2.1098339410907228,0.0
202404040712,2024,馬単,08-06,0.032010679577757425,80.85425047298926,2.588199504390601,0.0
202403030312,2024,馬単,14-16,0.0032600434812396586,727.2013719244395,2.3707080920908057,0.0
202504020108,2025,馬連,07-11,0.05824856436093826,37.21193890445057,2.1675420182711913,0.0
202503020409,2025,馬連,01-11,0.0030832649239011583,650.3266672673531,2.0051294022629693,0.0
202508010203,2025,馬単,03-10,0.2716966705988674,7.671312618668289,2.084270097615253,0.0
202503020407,2025,馬連,09-14,0.19153584855854794,10.93348192276522,2.0941537377763804,0.0
202301020709,2023,馬連,01-16,0.008574356175563218,355.86494316207245,3.0513127730681697,0.0
202309050312,2023,馬単,07-03,0.008784710629781688,363.3084666439214,3.1915597488165424,0.0
202408030310,2024,馬連,01-11,0.014338704113641037,186.38327232047237,2.672494593535435,0.0
202401010310,2024,馬単,12-10,0.13903553259259535,16.863204058333896,2.3445845574680684,0.0
202407040612,2024,馬単,02-15,0.003645833965087168,615.2923015605721,2.24325357148619,0.0
202507010512,2025,馬単,06-14,0.030618629383212786,69.03532076831218,2.113766900956163,0.0
202508010408,2025,馬単,05-06,0.013420576518555695,183.1932197427965,2.458558623238788,0.0
202308010207,2023,馬単,17-10,0.027088147231011245,98.76225670886014,2.6752865505965313,0.0
202409010309,2024,馬単,01-03,0.023481570389645545,108.73952306006196,2.5533747648713296,0.0
202506050204,2025,馬連,06-11,0.004761699951047997,674.9368320654623,3.213846680206602,0.0
202207040301,2022,馬連,04-13,0.0009589459100983002,3978.9354733732134,3.8155838987362873,0.0
202210040107,2022,馬連,04-09,0.2816103893742611,9.008092011669047,2.536772298925291,0.0
202406040511,2024,馬単,01-02,0.020250228813167532,211.0385800219169,4.273579533849784,0.0
202408050611,2024,馬単,13-01,0.02626911720523923,92.27083474913123,2.423873372650189,0.0
202509040311,2025,馬単,13-06,0.0037512943506186665,642.994216963374,2.412060573575178,0.0
202509020303,2025,馬単,10-03,0.006258768228116249,353.28267453656076,2.2111143789333596,0.0
202110020106,2021,馬連,02-07,0.012758996700316709,278.6230462353134,3.554950527548553,0.0
202104030312,2021,馬単,09-05,0.026721187700823747,97.775919889217,2.6126887079804733,0.0
202104050112,2021,馬単,08-15,0.0216243722555043,114.28370933289358,2.471313473354342,0.0
202210010608,2022,馬連,01-02,0.007546000508019658,322.9792859539921,2.4372018558886506,0.0
202201020510,2022,馬単,13-08,0.01279083159918827,165.88713228950078,2.121834373587271,0.0
202310010511,2023,馬単,05-02,0.008806150745149455,282.99302782809343,2.4920792628804653,0.0
202310030809,2023,馬単,06-11,0.10776387748585357,19.556227643127627,2.1074549198194688,0.0
202406030212,2024,馬連,05-07,0.0038767182524734487,652.6007021979109,2.5299490537876306,0.0
202510010106,2025,馬連,01-18,0.015557488275206881,132.15798050342457,2.056046232157047,0.0
202505050209,2025,馬単,14-04,0.06264452007677301,41.457115156679244,2.597061082757684,0.0
202408040511,2024,馬単,09-07,0.04097061399413014,50.46514125388426,2.067587822472145,0.0
202507010111,2025,馬連,04-11,0.0005807974420646207,6263.7771652760275,3.6379857552550976,0.0
202508010511,2025,馬連,12-14,0.04448343055874601,47.21663512633881,2.10035790986014,0.0
202506020411,2025,馬単,02-12,0.01763748313019413,196.95005027899037,3.4737031892865784,0.0
202107010207,2021,馬連,05-12,0.00999501169097813,273.9139481708782,2.7377731142899053,0.0
202109010806,2021,馬連,03-09,0.02996504595930253,150.37917221545462,4.506118806757968,0.0
202110030612,2021,ワイド,01-13,0.03361837472869377,60.61529495842879,2.0377877002027613,0.0
202101020407,2021,馬連,03-11,0.01265827378255436,164.83100735047807,2.0864760188965814,0.0
202509050502,2025,馬単,09-08,0.12952883640773605,18.221548379568933,2.360215959152832,0.0
202310010312,2023,馬連,10-17,0.019642721420006712,122.05563459821788,2.3975048281549265,0.0
202210020108,2022,馬単,09-10,0.051668405019063744,55.04074513753472,2.8438675123172072,0.0
202404010203,2024,馬単,13-04,0.05262371557930003,44.608281949634765,2.3474535417988034,0.0
202305010801,2023,馬連,01-11,0.004945320670003563,437.71609332891046,2.1646464439326696,0.0
202307020604,2023,馬連,08-15,0.003310284809804236,717.3343559982371,2.3745810222116686,0.0
202309050810,2023,馬単,11-02,0.03889630346269989,69.02926593338644,2.6849832755524106,0.0
202401010311,2024,馬単,08-02,0.012080480266691247,166.96890250108655,2.0170645318154707,0.0
202107050304,2021,馬連,07-10,0.023933154885631205,98.72461390756297,2.3627914756738453,0.0
202504020807,2025,馬連,04-10,0.1270913664673509,18.037471097409327,2.2924068493850984,0.0
202107030302,2021,馬単,15-05,0.027110449339200156,106.35175305291672,2.8832438132762244,0.0
202104030507,2021,馬単,05-07,0.09297725463090578,30.012327674818824,2.79046383228781,0.0
202110040808,2021,馬単,01-05,0.02787906969513847,98.95507333535178,2.7587753862038107,0.0
202304010712,2023,馬単,08-09,0.023278456257890674,100.18430493178053,2.332135960081634,0.0
202307040103,2023,馬連,04-12,0.005313516141256555,463.6485176993855,2.4636038826653603,0.0
202406010511,2024,馬単,06-12,0.02957348254649044,68.82168937914395,2.0352970296741,0.0
202404040510,2024,馬単,07-03,0.007543639520489241,507.1268739933449,3.825582328558364,0.0
202408040407,2024,馬単,04-16,0.0029364282864201012,815.1458148336619,2.393617228234527,0.0
202401010309,2024,馬連,04-09,0.18352435960515628,11.941296150176948,2.1915187288167424,0.0
202507010508,2025,馬単,14-05,0.010942149647199957,183.96671290749978,2.0129913027373343,0.0
202205010606,2022,馬単,08-05,0.015581408957965993,138.00163399796165,2.150259896189784,0.0
202206030707,2022,馬連,01-07,0.008346129144616124,261.0751290274721,2.1789667433105997,0.0
202207030504,2022,馬単,13-15,0.006764513244017388,333.2534469905894,2.2542973557822883,0.0
202203030509,2022,馬単,13-16,0.0067698086485579925,305.3157203251967,2.0669290039982298,0.0
202408020212,2024,馬単,05-01,0.10852355185326414,35.07883154460515,3.8068793940828747,0.0
202506010211,2025,馬単,03-04,0.04700981819799989,54.242104148194294,2.5499114546835893,0.0
202206030811,2022,馬連,05-13,0.000287934955913054,9370.362177476629,2.6980548204610817,0.0
202209040711,2022,馬単,01-06,0.0059469069438815,403.76557073709955,2.4011562763167342,0.0
202309050310,2023,馬連,03-05,0.029817552162423138,70.05201406780476,2.088779583549568,0.0
202408020610,2024,馬単,06-04,0.013763473867254935,176.81595368931815,2.433601757916689,0.0
202410030210,2024,馬連,05-07,0.23384723005167316,8.958805284002695,2.0949918002363233,0.0
202509010610,2025,馬連,11-13,0.0402649637995114,54.292377908263056,2.1860806310656047,0.0
202206050706,2022,馬単,11-03,0.007362026685984871,443.99487539195525,3.2687021210761023,0.0
202310030804,2023,馬連,11-16,0.0028079645566286776,772.6006449236842,2.169435227374163,0.0
202209050705,2022,馬単,04-14,0.09201526818295475,22.519981281148553,2.072182117060005,0.0
202307010505,2023,馬連,17-18,0.00031025049182912623,7449.616372076335,2.311247143374994,0.0
202307030808,2023,馬連,04-11,0.005664759497924233,509.54973420812746,2.8864766965202584,0.0
202507030612,2025,馬連,07-14,0.042242172524485,49.22482317605171,2.079363473090044,0.0
202401010112,2024,馬連,05-07,0.05943412687762068,34.75771196156932,2.065794262699705,0.0
202504040407,2025,馬単,07-10,0.012046491612598194,194.34037419249464,2.341119687699081,0.0
202205030704,2022,馬単,03-08,0.007380175651935697,478.95583118197925,3.5347781636418674,0.0
202204020304,2022,馬単,05-03,0.022889756223195085,90.21495269116215,2.064998274787779,0.0
202105030304,2021,馬連,08-13,0.09596142801440621,26.29992605597741,2.5237784610048823,0.0
202407030311,2024,馬連,02-09,0.0368574549377247,127.71732062147498,4.707335389572952,0.0
202403030411,2024,馬単,03-15,0.00691102057120441,321.81879090202153,2.2240962841240015,0.0
202407040311,2024,馬連,07-16,0.000650881250880921,6888.127338484333,4.483352938299753,0.0
202510010811,2025,馬単,11-07,0.023104228475454416,89.73175318830737,2.0731829271657385,0.0
202509050711,2025,馬単,07-01,0.009825682064189031,224.13745133219408,2.2023033354677812,0.0
202509020805,2025,馬連,09-17,0.01473666685008424,192.2657836550298,2.833356800394546,0.0
202408050104,2024,馬単,11-10,0.1272190406271077,18.035816012563817,2.294499210045396,0.0
202507030410,2025,馬連,02-15,0.01422934970172085,142.477117109427,2.027356723843072,0.0
202503010602,2025,馬連,13-15,0.04000126249700835,117.20957303818402,4.688530898262671,0.0
202504010203,2025,馬連,02-04,0.006260108796369776,590.4677355157787,3.6963922650748686,0.0
202309050411,2023,馬単,10-02,0.016308399598069286,148.13899962739836,2.4159100019818496,0.0
202109010510,2021,馬連,02-10,0.015003320899647014,138.44683613704774,2.0771623101049737,0.0
202107020311,2021,馬連,05-07,0.008157779309369409,441.6376427621057,3.6027824243633844,0.0
202107030711,2021,馬単,02-11,0.06057778458848987,58.053618875116,3.5167596187990666,0.0
202210020211,2022,馬連,02-14,0.04047058754443231,49.73596389521641,2.01284368092808,0.0
202207030211,2022,馬連,10-14,0.0015839786889360588,1801.6429670560046,2.8537640648882414,0.0
202204020111,2022,馬連,13-14,0.00034733676356215405,5846.615077482827,2.0307443588065777,0.0
202303020611,2023,馬連,14-16,0.017486268304330574,144.3934828998795,2.524903183384062,0.0
202308020611,2023,馬連,02-11,0.06980497628648995,30.38527073126848,2.1210431028547734,0.0
202509010102,2025,馬単,14-04,0.007516819963157651,287.73285805168496,2.162836091459312,0.0
202509010603,2025,馬単,02-04,0.00813497174781021,249.7835769306033,2.0319823413974363,0.0
202508020106,2025,馬単,02-04,0.009701508398151181,392.8406054736224,3.811146433137143,0.0
202110020103,2021,馬連,07-12,0.005007642189092765,473.6781653652748,2.37201076493521,0.0
202105040104,2021,馬単,16-03,0.015331375805043724,130.72514253792917,2.0041962874168995,0.0
202203010101,2022,馬単,06-02,0.016237455096111617,143.05354760141304,2.3228255555174098,0.0
202309050307,2023,馬連,05-08,0.019817028413496047,118.20209053755806,2.3424141867174204,0.0
202408010203,2024,馬単,11-05,0.0033995854066758853,1605.753709027238,5.458896875924674,0.0
202110020209,2021,馬単,07-14,0.002991816910606431,865.4550211671493,2.589282967697124,0.0
202110030601,2021,馬連,02-11,0.005845207803226146,723.5169287191236,4.229106797515237,0.0
202507010501,2025,馬連,09-16,0.008078314921767712,2712.563748298306,21.91294420412436,0.0
202109020710,2021,馬単,06-10,0.0225459389741531,101.03041125238681,2.277825486629904,0.0
202110030610,2021,馬連,08-10,0.023386051404208692,109.90439362305418,2.570229798817131,0.0
202104030111,2021,馬連,03-06,0.004091066257356838,797.9438706630967,3.264441244534504,0.0
202104040310,2021,馬連,09-15,0.002271694294945799,1983.885828327099,4.506782118034492,0.0
202103020211,2021,馬連,03-16,0.07179323298859869,48.74173465598458,3.499326712425556,0.0
202209020412,2022,馬単,12-05,0.07592670567135572,27.288603086125775,2.071933734702721,0.0
202204010404,2022,馬単,08-02,0.01755857532322607,120.89385229818325,2.1227238116926177,0.0
202209050805,2022,馬連,05-07,0.40903745237706424,5.638731857639299,2.3064525136861698,0.0
202310020104,2023,馬単,10-04,0.06356182843933815,36.514262810223244,2.3209133083323152,0.0
202309010804,2023,馬連,01-08,0.05049821468816642,39.69326803437834,2.004439170874971,0.0
202104030203,2021,馬連,08-11,0.03149547477048725,85.75541709274911,2.700907575477291,0.0
202307010604,2023,馬連,02-09,0.05795511461770729,35.82856580329156,2.07644863771783,0.0
202309010505,2023,馬単,15-04,0.03504430445294764,71.80022972825904,2.516189110388692,0.0
202109050503,2021,馬単,02-09,0.020100456102785512,104.39615030831436,2.098410236572071,0.0
202210010102,2022,馬連,11-16,0.0036555787971453407,563.2858076147413,2.059135655049338,0.0
202203030212,2022,馬連,07-12,0.0022700762232889904,1022.5847783490248,2.3213453916273634,0.0
202310020311,2023,馬連,01-10,0.011319887795435524,206.4368306545359,2.336841759854671,0.0
202410010404,2024,馬単,01-11,0.00853648353323846,255.60016089859033,2.181926564603917,0.0
202410020404,2024,馬単,12-09,0.025668501845533348,115.03307658800158,2.9527267386964975,0.0
202110040105,2021,馬連,15-16,0.005200765863487962,409.41215215142154,2.129256745006253,0.0
202210040307,2022,馬単,18-07,0.012646083485688417,167.3890790616668,2.116816268406337,0.0
202107040408,2021,馬単,02-09,0.036438788521488887,56.06578287886765,2.042969205614771,0.0
202104030409,2021,馬単,07-10,0.3362551938752284,6.420978102962211,2.1590872368801546,0.0
202201020206,2022,馬単,09-12,0.035401253884478706,63.74197272069344,2.2565457593827842,0.0
202209040706,2022,馬単,08-07,0.007754910467332125,392.3310446377304,3.042492124720482,0.0
202407020305,2024,馬連,09-13,0.0007688795473848068,5168.861197084409,3.9742316577091508,0.0
202507020503,2025,馬単,04-01,0.06959949824548178,34.23454226648047,2.3827069644107794,0.0
202307030307,2023,馬単,15-11,0.029296571843743853,75.98013979615396,2.225957624235726,0.0
202508020609,2025,馬連,04-14,0.03744815376424837,57.59471316545391,2.156815674627698,0.0
202501020611,2025,馬連,04-09,0.12589064412643597,36.687128879206405,4.618566285752865,0.0
202506050712,2025,馬連,09-13,0.00016667610691899535,12348.538450469428,2.0582063150637677,0.0
202109050702,2021,馬単,14-15,0.1286409360856047,18.347784447170202,2.360276166380874,0.0
202202010308,2022,馬単,12-01,0.002259054926377619,914.1094145381213,2.065023376160504,62720.0
202110020301,2021,馬単,08-05,0.01773144687104359,190.57105271297377,3.3791004963389417,0.0
202109030306,2021,馬単,06-09,0.0033884533333346256,692.1899853145239,2.3454534630398443,0.0
202101020704,2021,馬単,10-12,0.0019057977191566883,1055.5438372244762,2.011653037452305,0.0
202110040410,2021,馬連,13-14,0.08424874077949346,31.66631922969519,2.667847520223279,0.0
